,CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel
7975,7976,56,Female,France,57603,1,5,12,High,Bronze
7976,7977,45,Female,Canada,75176,7,8,1,Medium,Bronze
7977,7978,23,Female,UK,32404,10,10,10,Low,Silver
7978,7979,33,Male,USA,114545,10,1,1,Medium,Bronze
7979,7980,37,Male,France,74291,2,2,4,Medium,Silver
7980,7981,33,Male,USA,108493,5,1,7,Medium,Bronze
7981,7982,24,Male,Canada,80105,10,6,6,Low,Bronze
7982,7983,58,Male,UK,74981,7,6,8,Medium,Silver
7983,7984,31,Female,USA,50292,7,7,13,Medium,Silver
7984,7985,60,Female,Germany,99195,4,4,14,Low,Silver
7985,7986,43,Female,Canada,40344,5,10,18,Medium,Bronze
7986,7987,43,Male,UK,87546,7,9,2,Medium,Gold
7987,7988,31,Male,Canada,70493,8,8,2,Medium,Bronze
7988,7989,24,Male,Canada,31830,3,1,11,Low,Silver
7989,7990,50,Male,USA,54770,1,2,17,Low,Silver
7990,7991,43,Male,USA,31638,10,5,4,High,Bronze
7991,7992,62,Female,Germany,109528,9,5,10,Medium,Silver
7992,7993,37,Male,France,72976,2,10,20,Medium,Silver
7993,7994,20,Female,Germany,63443,6,3,18,Medium,Gold
7994,7995,69,Male,UK,65714,8,2,2,Low,Gold
7995,7996,21,Female,UK,68341,7,2,12,High,Bronze
7996,7997,43,Male,Canada,117903,3,3,15,High,Gold
7997,7998,28,Male,USA,82293,5,8,18,Medium,Gold
7998,7999,19,Female,Canada,75751,5,3,16,Medium,Gold
7999,8000,31,Male,France,69530,2,9,11,Medium,Bronze
8000,8001,61,Male,Canada,119155,4,2,9,Low,Gold
8001,8002,47,Male,UK,49596,8,2,1,Low,Gold
8002,8003,66,Female,UK,57568,2,9,7,Medium,Gold
8003,8004,29,Female,Germany,92202,6,4,20,High,Bronze
8004,8005,43,Male,Canada,80114,1,8,5,High,Gold
8005,8006,61,Female,USA,100123,2,9,9,Low,Bronze
8006,8007,50,Female,France,73822,3,2,17,Low,Gold
8007,8008,30,Female,France,91007,2,2,17,High,Bronze
8008,8009,31,Female,USA,67911,5,10,1,Low,Gold
8009,8010,41,Female,France,110935,10,8,13,High,Gold
8010,8011,51,Male,USA,103016,8,6,19,Low,Bronze
8011,8012,61,Male,USA,93127,9,9,5,Low,Gold
8012,8013,43,Male,Germany,98837,1,10,19,Low,Bronze
8013,8014,38,Female,Canada,114804,3,5,7,Low,Silver
8014,8015,45,Female,UK,103022,6,2,20,High,Gold
8015,8016,65,Female,UK,59842,6,5,4,Medium,Silver
8016,8017,53,Male,Canada,111725,7,3,3,Low,Bronze
8017,8018,57,Male,France,44936,6,1,13,Medium,Gold
8018,8019,19,Male,USA,79088,10,3,2,Medium,Gold
8019,8020,59,Male,UK,35319,10,1,13,High,Gold
8020,8021,26,Male,Germany,91251,2,7,20,High,Bronze
8021,8022,40,Male,France,63015,10,4,9,Low,Bronze
8022,8023,32,Male,Germany,115229,3,1,13,Low,Gold
8023,8024,30,Male,UK,103712,2,4,15,High,Bronze
8024,8025,40,Female,Canada,73627,4,6,7,Medium,Bronze
8025,8026,34,Female,Canada,39919,9,4,4,Medium,Silver
8026,8027,65,Female,Germany,82976,1,4,17,Medium,Silver
8027,8028,19,Male,France,103191,9,10,18,Low,Bronze
8028,8029,37,Male,UK,73616,2,7,17,Low,Bronze
8029,8030,37,Male,USA,46100,1,2,18,High,Gold
8030,8031,63,Female,Canada,58425,3,3,4,Low,Silver
8031,8032,20,Male,Germany,78791,1,7,9,Medium,Silver
8032,8033,29,Female,UK,59923,7,5,4,Low,Gold
8033,8034,57,Female,France,101298,2,3,15,Medium,Gold
8034,8035,19,Male,USA,65374,9,2,19,High,Gold
8035,8036,53,Female,USA,76679,2,3,4,High,Bronze
8036,8037,31,Male,Canada,62463,8,2,17,Low,Gold
8037,8038,33,Female,USA,88719,6,10,1,High,Gold
8038,8039,36,Male,UK,43239,6,10,2,Medium,Silver
8039,8040,51,Male,Canada,103551,4,5,5,High,Bronze
8040,8041,61,Male,Canada,108129,1,2,7,High,Bronze
8041,8042,63,Female,Canada,54335,10,3,11,Medium,Gold
8042,8043,23,Male,UK,72243,8,6,2,Medium,Gold
8043,8044,30,Male,Germany,66336,7,2,7,High,Bronze
8044,8045,53,Male,USA,51527,6,3,11,High,Silver
8045,8046,39,Male,USA,42526,5,3,5,High,Silver
8046,8047,35,Male,Germany,107617,2,5,13,Medium,Gold
8047,8048,29,Female,Canada,100999,1,6,13,High,Gold
8048,8049,69,Female,France,113319,7,7,20,High,Bronze
8049,8050,47,Female,UK,54575,4,9,9,High,Bronze
8050,8051,68,Male,Canada,117395,2,3,6,Low,Bronze
8051,8052,57,Male,Canada,67023,3,6,6,Low,Bronze
8052,8053,24,Male,Canada,82302,2,7,19,High,Silver
8053,8054,49,Female,USA,51973,9,4,9,High,Silver
8054,8055,65,Female,USA,73322,4,3,18,Medium,Bronze
8055,8056,36,Male,France,99089,1,10,4,Medium,Bronze
8056,8057,23,Female,UK,57147,5,9,4,Low,Bronze
8057,8058,37,Female,Canada,94272,7,3,10,Low,Gold
8058,8059,44,Male,USA,65433,1,2,5,Low,Silver
8059,8060,60,Female,Germany,71857,4,3,4,Low,Silver
8060,8061,54,Male,USA,43734,9,7,5,Medium,Gold
8061,8062,65,Female,Canada,114981,3,7,13,Low,Silver
8062,8063,24,Female,Canada,77557,8,9,2,Medium,Bronze
8063,8064,22,Female,USA,59490,8,8,14,High,Gold
8064,8065,28,Male,Germany,81446,9,6,9,Low,Gold
8065,8066,32,Female,Germany,58984,7,5,17,High,Bronze
8066,8067,20,Male,Canada,83036,5,9,13,Low,Gold
8067,8068,22,Female,USA,50508,10,6,13,Medium,Bronze
8068,8069,40,Male,UK,97662,4,7,11,High,Bronze
8069,8070,54,Male,UK,110054,6,7,7,Low,Silver
8070,8071,26,Male,Canada,108561,3,4,12,Low,Bronze
8071,8072,32,Female,Germany,117392,8,3,20,Medium,Gold
8072,8073,20,Male,UK,113535,4,2,17,Medium,Bronze
8073,8074,46,Female,USA,57140,10,10,18,Medium,Bronze
8074,8075,23,Male,France,61545,2,9,10,Low,Gold
8075,8076,34,Male,France,55441,5,9,14,High,Bronze
8076,8077,43,Male,Germany,68844,8,2,2,Low,Bronze
8077,8078,38,Male,France,50553,6,6,18,Low,Bronze
8078,8079,25,Female,USA,31144,9,4,9,High,Silver
8079,8080,38,Female,Canada,113486,6,2,3,Low,Bronze
8080,8081,28,Male,Canada,67428,3,10,3,Medium,Silver
8081,8082,55,Female,USA,51842,1,3,12,Low,Silver
8082,8083,25,Female,Canada,100164,10,1,16,Low,Silver
8083,8084,59,Male,USA,94292,8,6,8,Medium,Silver
8084,8085,41,Female,USA,115599,8,9,7,Medium,Bronze
8085,8086,52,Female,France,117871,7,10,11,High,Silver
8086,8087,31,Male,France,107661,7,9,15,High,Bronze
8087,8088,31,Female,Germany,115220,4,4,19,High,Gold
8088,8089,27,Male,France,44181,2,3,5,Medium,Bronze
8089,8090,29,Female,Canada,32275,7,1,19,Low,Bronze
8090,8091,55,Male,France,107982,3,1,20,Low,Silver
8091,8092,61,Female,USA,55777,1,2,16,Low,Bronze
8092,8093,63,Female,France,38490,1,4,12,Medium,Gold
8093,8094,51,Female,Canada,79680,10,10,6,High,Bronze
8094,8095,58,Female,Germany,42109,8,7,7,High,Silver
8095,8096,27,Female,UK,74741,7,8,10,High,Gold
8096,8097,34,Male,USA,98317,1,7,15,Medium,Bronze
8097,8098,34,Female,Canada,78786,4,5,1,High,Gold
8098,8099,20,Male,Canada,51425,4,2,2,High,Silver
8099,8100,48,Male,UK,31946,4,3,2,High,Bronze
8100,8101,68,Female,Germany,82775,10,6,10,Medium,Bronze
8101,8102,18,Male,USA,43918,6,4,20,Medium,Bronze
8102,8103,29,Female,Germany,81676,4,1,2,Medium,Silver
8103,8104,56,Female,UK,48112,2,1,19,High,Bronze
8104,8105,21,Female,USA,115920,1,1,17,Medium,Silver
8105,8106,59,Female,France,95313,6,3,18,Medium,Gold
8106,8107,30,Male,Germany,84706,6,3,4,Low,Bronze
8107,8108,51,Female,France,43153,7,4,12,High,Bronze
8108,8109,59,Female,USA,116335,7,5,19,Low,Bronze
8109,8110,38,Female,UK,36127,8,4,1,High,Bronze
8110,8111,39,Male,France,57105,4,1,19,Medium,Bronze
8111,8112,21,Male,France,64172,9,6,7,Medium,Bronze
8112,8113,35,Male,Canada,72688,1,4,17,High,Silver
8113,8114,22,Male,USA,90224,1,7,6,High,Gold
8114,8115,36,Female,UK,53697,1,2,6,Low,Silver
8115,8116,19,Male,Canada,37646,2,7,19,Low,Gold
8116,8117,29,Male,Germany,67564,2,8,4,Low,Bronze
8117,8118,34,Male,UK,97711,3,6,4,High,Gold
8118,8119,27,Male,Canada,103468,8,5,9,Medium,Gold
8119,8120,51,Female,Germany,66049,5,5,15,High,Silver
8120,8121,23,Female,UK,61759,1,8,6,Medium,Silver
8121,8122,25,Male,Canada,82032,10,3,11,Medium,Silver
8122,8123,68,Male,UK,68891,3,6,3,Low,Gold
8123,8124,28,Female,France,119418,5,9,9,Low,Gold
8124,8125,29,Female,Canada,30893,9,5,8,Low,Silver
8125,8126,26,Female,France,52719,5,6,14,High,Bronze
8126,8127,19,Female,Canada,104013,6,9,12,Low,Silver
8127,8128,25,Male,France,30744,2,3,4,Low,Bronze
8128,8129,28,Male,USA,79755,6,9,10,Medium,Bronze
8129,8130,53,Female,France,109705,5,10,5,High,Silver
8130,8131,27,Male,USA,32006,4,1,8,Medium,Bronze
8131,8132,38,Male,UK,40889,10,9,8,High,Gold
8132,8133,37,Male,Germany,118650,9,6,11,High,Silver
8133,8134,65,Female,Germany,37798,8,8,9,Medium,Silver
8134,8135,25,Female,Germany,91292,7,9,13,High,Silver
8135,8136,53,Female,USA,66933,4,3,11,Low,Bronze
8136,8137,46,Female,Germany,92236,3,4,8,High,Bronze
8137,8138,59,Male,Germany,52549,1,2,12,Low,Silver
8138,8139,29,Female,France,106173,3,5,7,High,Gold
8139,8140,31,Female,Germany,97883,2,9,11,Low,Silver
8140,8141,65,Male,USA,36206,5,1,6,Medium,Gold
8141,8142,67,Female,France,102369,8,1,8,High,Gold
8142,8143,38,Male,USA,49449,4,1,9,Low,Silver
8143,8144,39,Female,Canada,115366,7,5,18,High,Bronze
8144,8145,38,Male,Germany,60332,9,4,9,Medium,Silver
8145,8146,61,Male,USA,70764,4,2,1,Medium,Bronze
8146,8147,67,Male,USA,104771,5,1,17,Low,Bronze
8147,8148,47,Male,France,39162,9,4,13,High,Silver
8148,8149,56,Female,Canada,104177,2,1,12,Medium,Silver
8149,8150,37,Male,Canada,119707,2,3,7,Low,Silver
8150,8151,41,Male,Germany,91784,10,6,2,Medium,Bronze
8151,8152,40,Female,UK,66494,2,6,11,High,Bronze
8152,8153,24,Male,UK,83238,1,3,5,Medium,Silver
8153,8154,26,Male,France,118485,6,4,10,High,Gold
8154,8155,18,Female,Germany,76724,1,2,10,Low,Gold
8155,8156,43,Female,France,81470,5,9,18,Medium,Bronze
8156,8157,55,Female,Germany,85257,10,1,7,Low,Bronze
8157,8158,55,Male,Canada,90426,4,5,2,High,Silver
8158,8159,61,Male,UK,55980,1,3,12,Medium,Silver
8159,8160,39,Female,USA,35477,8,1,12,Medium,Gold
8160,8161,61,Female,UK,106278,5,3,13,Low,Gold
8161,8162,27,Female,Germany,30330,6,6,8,Low,Gold
8162,8163,23,Male,UK,99622,7,4,14,Medium,Silver
8163,8164,34,Male,USA,34920,8,10,8,Low,Gold
8164,8165,68,Female,Canada,38511,3,7,8,Low,Bronze
8165,8166,67,Male,Canada,103928,6,2,14,Medium,Bronze
8166,8167,55,Male,Germany,76568,9,2,2,Medium,Bronze
8167,8168,41,Male,UK,65744,4,6,19,Low,Gold
8168,8169,68,Female,Germany,118812,8,7,14,Low,Silver
8169,8170,27,Female,UK,112833,3,8,10,Medium,Silver
8170,8171,25,Male,France,78522,1,8,7,High,Gold
8171,8172,38,Female,Germany,113037,2,3,14,High,Bronze
8172,8173,23,Male,UK,30316,5,9,1,Low,Bronze
8173,8174,38,Male,France,93927,7,7,12,Low,Bronze
8174,8175,56,Female,Germany,104775,6,5,15,High,Gold
8175,8176,41,Female,Canada,72688,9,8,4,Medium,Silver
8176,8177,50,Female,France,115834,4,3,17,Medium,Gold
8177,8178,35,Male,Germany,86581,7,6,9,Low,Silver
8178,8179,45,Female,USA,50555,4,6,11,Medium,Bronze
8179,8180,69,Male,Canada,116297,3,9,18,Low,Bronze
8180,8181,49,Male,France,96496,6,3,16,High,Bronze
8181,8182,29,Male,UK,66084,5,7,1,High,Silver
8182,8183,65,Male,USA,109841,10,3,17,Low,Gold
8183,8184,59,Male,UK,75757,8,5,16,Low,Silver
8184,8185,44,Female,USA,68227,10,5,17,Low,Bronze
8185,8186,27,Male,Germany,57915,2,9,9,High,Gold
8186,8187,63,Male,Germany,40719,4,5,5,Low,Silver
8187,8188,69,Female,UK,46352,8,3,7,Low,Silver
8188,8189,59,Male,UK,103211,1,2,3,High,Silver
8189,8190,49,Female,UK,84054,10,5,8,High,Bronze
8190,8191,59,Male,France,75717,3,2,4,Medium,Gold
8191,8192,43,Female,Canada,38174,7,9,11,Low,Silver
8192,8193,42,Female,UK,110616,2,1,11,Low,Silver
8193,8194,28,Female,Germany,35325,7,6,13,Medium,Gold
8194,8195,40,Female,Germany,33587,6,2,3,Medium,Bronze
8195,8196,51,Female,UK,49484,7,1,16,High,Bronze
8196,8197,69,Male,UK,42334,8,3,15,High,Silver
8197,8198,57,Female,Germany,96150,6,2,3,Medium,Gold
8198,8199,40,Female,France,35558,6,5,19,Medium,Gold
8199,8200,46,Female,USA,71973,7,6,14,Low,Silver
8200,8201,48,Male,Germany,54496,2,3,14,High,Bronze
8201,8202,24,Female,USA,79560,3,3,10,High,Gold
8202,8203,57,Male,UK,40924,10,2,5,Medium,Gold
8203,8204,50,Male,Canada,106935,1,6,11,Low,Gold
8204,8205,38,Female,UK,82608,8,8,4,High,Bronze
8205,8206,19,Male,UK,47861,3,10,13,Low,Bronze
8206,8207,35,Male,UK,32405,3,4,20,High,Silver
8207,8208,64,Male,Germany,90059,1,6,4,Medium,Gold
8208,8209,50,Male,Germany,79249,6,5,18,High,Bronze
8209,8210,54,Male,Canada,31985,3,10,4,Medium,Gold
8210,8211,51,Female,USA,93125,4,9,11,Low,Silver
8211,8212,37,Male,USA,62662,1,1,16,Low,Silver
8212,8213,52,Male,USA,47779,2,5,13,High,Bronze
8213,8214,68,Male,UK,67698,1,9,17,High,Gold
8214,8215,67,Male,Canada,73180,6,9,12,High,Bronze
8215,8216,35,Male,UK,86655,9,9,6,Medium,Silver
8216,8217,63,Female,Canada,72536,9,4,7,High,Bronze
8217,8218,41,Male,France,104333,7,2,19,High,Bronze
8218,8219,25,Male,Germany,54722,10,9,16,Low,Bronze
8219,8220,47,Male,UK,54875,10,4,3,High,Silver
8220,8221,61,Female,France,100681,6,4,12,Low,Gold
8221,8222,27,Female,USA,43967,1,8,13,High,Gold
8222,8223,40,Female,France,49349,3,6,8,Low,Silver
8223,8224,69,Male,Germany,35765,7,8,5,High,Bronze
8224,8225,66,Male,Germany,98548,5,4,20,High,Gold
8225,8226,28,Male,Germany,115994,9,3,17,High,Bronze
8226,8227,19,Male,France,94663,7,5,11,Low,Silver
8227,8228,43,Male,USA,73469,3,3,18,High,Gold
8228,8229,53,Male,UK,36311,10,10,20,Low,Bronze
8229,8230,50,Male,USA,63143,1,6,9,Low,Bronze
8230,8231,64,Male,Canada,104633,7,1,3,Low,Bronze
8231,8232,30,Male,Canada,59342,8,8,1,High,Silver
8232,8233,57,Male,UK,78306,3,3,7,Low,Gold
8233,8234,42,Male,Germany,92901,8,6,1,High,Bronze
8234,8235,21,Female,UK,73828,6,9,12,Medium,Bronze
8235,8236,59,Female,France,46019,10,7,2,Low,Silver
8236,8237,36,Female,Germany,103596,10,4,17,High,Gold
8237,8238,35,Female,UK,113102,1,2,7,Medium,Silver
8238,8239,54,Male,UK,36648,1,4,15,Medium,Bronze
8239,8240,47,Female,France,71615,1,10,17,Medium,Silver
8240,8241,36,Female,France,67162,3,5,8,Medium,Gold
8241,8242,40,Female,USA,33338,2,7,17,Low,Gold
8242,8243,33,Female,Canada,42207,10,7,2,High,Gold
8243,8244,18,Female,UK,64422,1,5,14,Low,Gold
8244,8245,29,Male,USA,47831,6,8,7,Medium,Silver
8245,8246,41,Female,Germany,70850,4,3,18,Low,Gold
8246,8247,51,Female,Germany,56176,2,9,4,Medium,Silver
8247,8248,25,Male,Canada,87498,5,1,20,Low,Silver
8248,8249,35,Female,Germany,54312,2,2,3,High,Silver
8249,8250,65,Male,Canada,116355,1,10,18,Low,Bronze
8250,8251,22,Male,Germany,111314,3,9,16,High,Bronze
8251,8252,43,Male,Germany,40753,10,1,8,Medium,Silver
8252,8253,47,Male,UK,33537,10,10,2,High,Bronze
8253,8254,30,Female,France,103717,3,3,11,Medium,Gold
8254,8255,36,Female,UK,63804,8,2,11,High,Bronze
8255,8256,46,Male,USA,41856,7,7,9,Low,Gold
8256,8257,20,Female,France,60957,3,8,9,Medium,Bronze
8257,8258,43,Male,UK,71675,3,1,12,High,Gold
8258,8259,57,Female,France,58073,7,5,3,Low,Silver
8259,8260,29,Female,France,62981,2,6,11,Low,Silver
8260,8261,19,Male,France,89287,7,7,11,High,Bronze
8261,8262,28,Female,Germany,62782,2,10,5,Low,Silver
8262,8263,61,Male,France,42422,2,2,18,High,Gold
8263,8264,45,Male,Germany,109490,3,3,11,High,Bronze
8264,8265,35,Female,France,61379,7,9,18,Low,Gold
8265,8266,30,Female,Germany,91308,7,7,10,High,Bronze
8266,8267,54,Male,France,34522,2,2,10,High,Silver
8267,8268,39,Male,USA,74569,2,6,9,Medium,Bronze
8268,8269,29,Female,UK,40779,3,2,16,Medium,Gold
8269,8270,19,Female,France,32932,8,7,17,Low,Bronze
8270,8271,54,Female,USA,92306,2,1,12,Low,Bronze
8271,8272,24,Female,UK,95211,4,9,6,High,Gold
8272,8273,43,Male,Canada,77624,6,8,17,Medium,Gold
8273,8274,43,Female,France,81495,5,4,1,High,Gold
8274,8275,41,Female,Canada,46269,10,10,5,High,Silver
8275,8276,29,Male,UK,93441,3,9,5,Medium,Gold
8276,8277,33,Female,UK,106553,10,9,7,Low,Bronze
8277,8278,40,Male,France,74002,3,10,15,Low,Bronze
8278,8279,57,Male,USA,115244,8,1,15,Medium,Gold
8279,8280,26,Female,France,104543,4,2,9,High,Silver
8280,8281,49,Female,USA,60606,3,3,11,Low,Silver
8281,8282,32,Male,France,38876,4,8,10,Medium,Gold
8282,8283,54,Male,USA,45555,9,2,19,Low,Bronze
8283,8284,30,Female,Germany,37353,3,4,15,High,Bronze
8284,8285,22,Male,USA,34593,5,5,17,Low,Bronze
8285,8286,28,Male,USA,65959,10,6,15,High,Silver
8286,8287,27,Male,UK,55627,9,9,10,High,Silver
8287,8288,69,Male,Canada,31451,7,6,20,High,Silver
8288,8289,30,Male,France,118545,2,7,19,High,Bronze
8289,8290,58,Male,UK,94679,6,10,5,High,Bronze
8290,8291,63,Male,Canada,62714,9,8,10,Low,Gold
8291,8292,67,Female,UK,106075,6,3,18,Low,Bronze
8292,8293,32,Male,UK,63263,3,7,19,Low,Gold
8293,8294,59,Female,France,81230,5,1,8,Low,Silver
8294,8295,24,Male,Germany,66100,5,10,17,Medium,Bronze
8295,8296,57,Female,UK,59161,6,9,20,High,Bronze
8296,8297,45,Male,France,71983,5,4,11,High,Bronze
8297,8298,49,Female,USA,37580,1,4,17,Medium,Gold
8298,8299,52,Female,Canada,89588,4,1,20,Low,Bronze
8299,8300,32,Female,France,97409,6,8,1,Low,Silver
8300,8301,65,Female,Germany,86001,9,9,13,Low,Gold
8301,8302,53,Male,France,102973,1,5,15,High,Gold
8302,8303,38,Male,France,117604,7,8,9,Low,Gold
8303,8304,23,Male,USA,107468,2,4,18,High,Gold
8304,8305,18,Male,Canada,118038,2,4,19,Medium,Bronze
8305,8306,21,Female,Canada,94455,4,2,2,Medium,Bronze
8306,8307,28,Male,Germany,94387,7,9,4,High,Gold
8307,8308,61,Male,Canada,116244,9,10,3,Medium,Silver
8308,8309,43,Male,USA,76495,7,4,17,Medium,Bronze
8309,8310,54,Male,Germany,97888,3,7,13,Low,Silver
8310,8311,40,Female,USA,78293,9,5,13,High,Gold
8311,8312,46,Male,USA,44428,4,6,11,Low,Gold
8312,8313,38,Male,France,56111,6,2,12,High,Bronze
8313,8314,65,Female,France,80560,4,9,17,Medium,Silver
8314,8315,62,Female,France,63666,3,5,8,High,Bronze
8315,8316,62,Male,UK,45145,1,8,8,Medium,Gold
8316,8317,66,Female,USA,85762,2,10,18,High,Bronze
8317,8318,44,Male,Canada,101885,3,6,16,Medium,Silver
8318,8319,56,Male,Germany,39119,8,3,18,Medium,Silver
8319,8320,57,Male,UK,46662,10,5,17,Low,Gold
8320,8321,30,Male,France,99610,7,5,19,Medium,Bronze
8321,8322,40,Female,UK,111752,8,1,15,Low,Bronze
8322,8323,33,Female,UK,103955,1,5,19,Low,Silver
8323,8324,47,Female,USA,102682,4,7,15,High,Bronze
8324,8325,21,Female,USA,86085,6,4,15,Low,Bronze
8325,8326,57,Male,Canada,109627,9,3,12,High,Silver
8326,8327,33,Female,Germany,56617,2,1,12,Medium,Bronze
8327,8328,48,Female,Germany,42250,8,6,11,Medium,Silver
8328,8329,59,Male,France,112543,5,3,18,High,Silver
8329,8330,42,Male,Canada,76419,1,1,1,High,Bronze
8330,8331,61,Female,Germany,39103,3,5,17,Medium,Silver
8331,8332,29,Male,UK,92961,5,5,16,Low,Gold
8332,8333,43,Male,UK,45545,3,10,16,Low,Silver
8333,8334,54,Male,Germany,73120,8,3,6,Medium,Silver
8334,8335,65,Female,UK,68798,5,1,5,High,Bronze
8335,8336,50,Female,UK,81785,6,2,7,Medium,Silver
8336,8337,45,Female,France,105238,1,6,19,Low,Silver
8337,8338,26,Male,UK,105396,8,3,18,Medium,Silver
8338,8339,29,Female,Germany,50970,6,10,17,Medium,Silver
8339,8340,22,Male,USA,63908,6,10,18,Medium,Silver
8340,8341,69,Female,UK,71808,2,4,19,Low,Gold
8341,8342,45,Male,Germany,77400,4,8,11,Low,Silver
8342,8343,52,Male,UK,51469,4,10,15,High,Bronze
8343,8344,22,Female,Canada,59571,7,8,18,High,Silver
8344,8345,51,Female,France,69854,3,4,15,Low,Gold
8345,8346,63,Female,USA,36293,5,9,4,High,Gold
8346,8347,51,Female,UK,39372,3,3,13,Low,Gold
8347,8348,30,Male,Germany,43236,7,7,7,Low,Gold
8348,8349,56,Female,USA,107327,1,8,15,Low,Bronze
8349,8350,59,Male,UK,80193,4,4,11,Medium,Bronze
8350,8351,62,Male,Canada,50027,10,4,4,Medium,Silver
8351,8352,65,Female,Germany,53272,2,6,2,High,Gold
8352,8353,31,Male,France,107014,3,4,10,Low,Bronze
8353,8354,28,Female,UK,98201,6,2,15,High,Bronze
8354,8355,59,Female,Germany,86570,3,3,19,Low,Silver
8355,8356,55,Female,UK,62374,6,1,12,Low,Silver
8356,8357,21,Male,France,118469,8,8,2,Low,Bronze
8357,8358,50,Female,Canada,38757,2,9,15,High,Silver
8358,8359,24,Female,France,104064,6,1,9,High,Gold
8359,8360,58,Male,France,31971,2,5,20,Low,Silver
8360,8361,25,Female,France,72875,7,6,5,High,Gold
8361,8362,54,Female,USA,76521,8,3,8,High,Gold
8362,8363,68,Male,Germany,45490,9,2,17,High,Gold
8363,8364,27,Female,UK,31152,6,3,17,Medium,Gold
8364,8365,60,Male,Canada,75238,2,4,2,Low,Gold
8365,8366,32,Male,UK,87577,7,5,13,High,Silver
8366,8367,55,Male,USA,114846,6,8,19,Low,Bronze
8367,8368,32,Male,Canada,100956,2,9,3,High,Bronze
8368,8369,22,Male,USA,110156,6,9,6,Low,Bronze
8369,8370,46,Male,UK,40769,5,5,18,Medium,Silver
8370,8371,36,Male,Canada,41497,9,1,6,Medium,Bronze
8371,8372,68,Male,UK,80803,1,8,1,Low,Gold
8372,8373,27,Male,Germany,72376,4,7,4,Low,Gold
8373,8374,29,Female,USA,65417,5,10,20,High,Bronze
8374,8375,21,Female,Germany,62343,7,7,17,Medium,Bronze
8375,8376,48,Female,Germany,101776,10,7,3,High,Bronze
8376,8377,35,Male,UK,84347,10,10,1,Medium,Gold
8377,8378,33,Male,UK,47038,8,4,9,High,Gold
8378,8379,57,Male,France,76451,3,1,18,Medium,Silver
8379,8380,53,Female,France,48893,7,10,20,Low,Silver
8380,8381,42,Female,Canada,107832,7,8,7,Low,Silver
8381,8382,40,Female,UK,47566,5,2,4,Medium,Gold
8382,8383,29,Male,USA,39825,4,3,8,Medium,Gold
8383,8384,51,Male,UK,80561,10,7,9,Medium,Silver
8384,8385,53,Female,UK,45285,10,6,2,Low,Silver
8385,8386,54,Female,Germany,62303,9,2,2,Medium,Silver
8386,8387,20,Male,Germany,42396,6,2,15,Medium,Silver
8387,8388,26,Female,France,55216,1,1,8,Low,Silver
8388,8389,35,Female,Canada,61352,5,9,2,High,Silver
8389,8390,60,Male,Canada,63772,5,2,15,Medium,Gold
8390,8391,52,Female,UK,58630,6,6,2,High,Silver
8391,8392,51,Male,USA,40944,10,5,12,High,Gold
8392,8393,58,Male,Germany,109584,5,4,18,Low,Gold
8393,8394,31,Male,USA,46138,6,4,14,Low,Bronze
8394,8395,21,Female,Germany,84792,7,9,1,Medium,Bronze
8395,8396,46,Male,UK,64349,4,4,4,High,Gold
8396,8397,58,Male,Canada,65748,9,5,6,High,Gold
8397,8398,62,Male,UK,107170,8,1,4,Low,Bronze
8398,8399,67,Female,Germany,93831,8,8,6,Low,Bronze
8399,8400,32,Female,Canada,34784,9,10,2,Medium,Gold
8400,8401,45,Female,USA,72881,3,3,2,Low,Gold
8401,8402,59,Male,USA,30374,9,8,4,Medium,Gold
8402,8403,33,Female,France,117539,2,7,4,Low,Gold
8403,8404,29,Female,USA,81244,10,6,4,Medium,Gold
8404,8405,69,Female,France,92067,1,5,15,Medium,Silver
8405,8406,22,Female,Canada,41653,8,4,17,Low,Silver
8406,8407,51,Male,UK,41192,8,1,13,Low,Gold
8407,8408,59,Male,UK,57083,10,8,9,Medium,Gold
8408,8409,18,Male,Canada,113676,7,6,14,Medium,Bronze
8409,8410,56,Male,Canada,36942,1,2,4,Medium,Silver
8410,8411,49,Male,Germany,78380,8,3,8,High,Bronze
8411,8412,43,Male,USA,114786,9,9,15,Medium,Gold
8412,8413,34,Female,USA,41156,1,6,17,Medium,Silver
8413,8414,65,Female,USA,77586,1,8,11,High,Bronze
8414,8415,44,Female,France,107728,1,1,8,Low,Bronze
8415,8416,41,Female,USA,91716,4,9,7,Medium,Bronze
8416,8417,52,Male,Germany,118585,5,2,13,Medium,Bronze
8417,8418,63,Male,UK,53864,8,7,8,High,Gold
8418,8419,59,Female,UK,55739,8,8,5,Medium,Silver
8419,8420,56,Female,France,51114,6,6,9,Low,Gold
8420,8421,43,Male,Germany,86457,7,9,14,High,Gold
8421,8422,66,Female,Canada,30578,1,5,19,High,Bronze
8422,8423,55,Female,UK,66999,8,6,8,High,Gold
8423,8424,40,Female,Germany,52852,6,5,17,High,Bronze
8424,8425,39,Male,Canada,111903,1,9,14,Medium,Gold
8425,8426,21,Male,France,64403,10,7,18,Low,Bronze
8426,8427,66,Male,USA,76319,5,9,11,High,Gold
8427,8428,26,Female,Germany,107858,9,3,20,Low,Silver
8428,8429,21,Male,UK,105734,1,3,5,Medium,Silver
8429,8430,24,Female,France,68531,10,3,16,Medium,Silver
8430,8431,40,Female,Germany,67775,3,8,18,Medium,Gold
